gene_callers_id	source	accession	function	e_value
2472	KOfam	K23122	staphylopine/pseudopaline/yersinopine synthase [EC:1.5.1.52 1.5.1.-]	2.7e-193
2472	KEGG_Module	M00949	Staphylopine biosynthesis, L-histidine => staphylopine	0.0
2472	KEGG_Class	M00949	Pathway modules; Amino acid metabolism; Other amino acid metabolism	0.0
2472	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00470 D-Amino acid metabolism [PATH:ko00470]!!!Enzymes>>>1. Oxidoreductases>>>1.5  Acting on the CH-NH group of donors>>>1.5.1  With NAD+ or NADP+ as acceptor>>>1.5.1.52  staphylopine dehydrogenase	0.0
2472	Pfam	PF10100.15	Staphylopine dehydrogenase	1.6e-174
2473	prodigal	WP_001058843.1	D-histidine (S)-2-aminobutanoyltransferase CntL (cntL)	0
2473	GENBANK_LOCUS_TAG	SAUSA300_RS13360	SAUSA300_RS13360	0
2473	KOfam	K23120	histidine 2-aminobutanoyltransferase [EC:2.5.1.152 2.5.1.-]	8.3e-106
2473	KEGG_Module	M00949	Staphylopine biosynthesis, L-histidine => staphylopine	0.0
2473	KEGG_Class	M00949	Pathway modules; Amino acid metabolism; Other amino acid metabolism	0.0
2473	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00470 D-Amino acid metabolism [PATH:ko00470]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.152  D-histidine 2-aminobutanoyltransferase	0.0
2474	prodigal	WP_001081682.1	histidine racemase CntK (cntK)	0
2474	GENBANK_LOCUS_TAG	SAUSA300_RS13365	SAUSA300_RS13365	0
2474	COG24_FUNCTION	COG0253	Diaminopimelate epimerase (DapF) (PDB:1BWZ)	3.19e-205
2474	COG24_CATEGORY	E	Amino acid transport and metabolism	0
2474	COG24_PATHWAY	COG0253	Lysine biosynthesis	3.19e-205
2474	KOfam	K01780	histidine racemase [EC:5.1.1.24]	1.4e-93
2474	KEGG_Module	M00949	Staphylopine biosynthesis, L-histidine => staphylopine	0.0
2474	KEGG_Class	M00949	Pathway modules; Amino acid metabolism; Other amino acid metabolism	0.0
2474	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00470 D-Amino acid metabolism [PATH:ko00470]!!!Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.1  Acting on amino acids and derivatives>>>5.1.1.24  histidine racemase	0.0
2474	Pfam	PF26317.1	Histidine racemase CntK N-terminal domain	6e-92
2475	GENBANK_LOCUS_TAG	SAUSA300_RS13370	SAUSA300_RS13370	0
2476	prodigal	WP_000202037.1	AbgT family transporter	0
2476	GENBANK_LOCUS_TAG	SAUSA300_RS13380	SAUSA300_RS13380	0
2476	COG24_FUNCTION	COG2978	p-Aminobenzoyl-glutamate transporter AbgT (AbgT) (PDB:4R0C) (PUBMED:17307853)	0
2476	COG24_CATEGORY	H	Coenzyme transport and metabolism	0
2476	KOfam	K12942	aminobenzoyl-glutamate transport protein	1.7e-200
2476	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99987 Cofactor metabolism	0.0
2476	Pfam	PF03806.20	AbgT putative transporter family	2.3e-220
2476	Pfam	PF03553.22	Na+/H+ antiporter family	4.3e-07
2477	prodigal	WP_001146763.1	carboxymuconolactone decarboxylase family protein	0
2477	GENBANK_LOCUS_TAG	SAUSA300_RS13385	SAUSA300_RS13385	0
2477	COG24_FUNCTION	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif (YciW) (PDB:1GU9)	2.05e-97
2477	COG24_CATEGORY	P	Inorganic ion transport and metabolism	0
2477	Pfam	PF02627.26	Carboxymuconolactone decarboxylase family	1.2e-11
2478	prodigal	WP_000037508.1	DUF1433 domain-containing protein	0
2478	GENBANK_LOCUS_TAG	SAUSA300_RS13390	SAUSA300_RS13390	0
2478	Pfam	PF07252.17	Protein of unknown function (DUF1433)	7e-41
2479	prodigal	WP_000038231.1	DUF1433 domain-containing protein	0
2479	GENBANK_LOCUS_TAG	SAUSA300_RS13395	SAUSA300_RS13395	0
2479	Pfam	PF07252.17	Protein of unknown function (DUF1433)	1.4e-38
2480	prodigal	WP_001034756.1	DUF1433 domain-containing protein	0
2480	GENBANK_LOCUS_TAG	SAUSA300_RS13405	SAUSA300_RS13405	0
2480	Pfam	PF07252.17	Protein of unknown function (DUF1433)	1.6e-40
2481	prodigal	WP_000217466.1	SDR family oxidoreductase	0
2481	GENBANK_LOCUS_TAG	SAUSA300_RS13410	SAUSA300_RS13410	0
2481	COG24_FUNCTION	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG (YdfG) (PDB:3P19)	2.75e-151
2481	COG24_CATEGORY	C	Energy production and conversion	0
2481	COG24_PATHWAY	COG4221	Pyrimidine degradation	2.75e-151
2481	Pfam	PF02737.25	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	3e-06
2481	Pfam	PF00106.32	short chain dehydrogenase	5.7e-59
2481	Pfam	PF13561.13	Enoyl-(Acyl carrier protein) reductase	1.2e-47
2481	Pfam	PF01370.28	NAD dependent epimerase/dehydratase family	1.4e-09
2481	Pfam	PF08659.17	KR domain	6e-18
2481	Pfam	PF13460.13	NAD(P)H-binding 	1.2e-11
2481	Pfam	PF02719.22	Polysaccharide biosynthesis protein	5.1e-06
2481	Pfam	PF03435.25	Saccharopine dehydrogenase NADP binding domain	2.6e-10
2481	Pfam	PF01488.27	Shikimate / quinate 5-dehydrogenase	9.4e-07
2482	prodigal	WP_000220938.1	single-stranded DNA-binding protein	0
2482	GENBANK_LOCUS_TAG	SAUSA300_RS13415	SAUSA300_RS13415	0
2482	Pfam	PF07205.17	Domain of unknown function (DUF1413)	1.4e-20
2483	GENBANK_LOCUS_TAG	SAUSA300_RS13420	SAUSA300_RS13420	0
2484	GENBANK_LOCUS_TAG	SAUSA300_RS13425	SAUSA300_RS13425	0
2485	prodigal	WP_000581889.1	tandem-type lipoprotein	0
2485	GENBANK_LOCUS_TAG	SAUSA300_RS13430	SAUSA300_RS13430	0
2485	Pfam	PF04507.20	Csa1 family	5.7e-104
2486	GENBANK_LOCUS_TAG	SAUSA300_RS13435	SAUSA300_RS13435	0
2487	GENBANK_LOCUS_TAG	SAUSA300_RS13440	SAUSA300_RS13440	0
2488	prodigal	WP_001549768.1	tandem-type lipoprotein	0
2488	GENBANK_LOCUS_TAG	SAUSA300_RS13460	SAUSA300_RS13460	0
2488	Pfam	PF04507.20	Csa1 family	3.1e-104
2489	prodigal	WP_000088722.1	DEAD/DEAH box helicase	0
2489	GENBANK_LOCUS_TAG	SAUSA300_RS13465	SAUSA300_RS13465	0
2489	COG24_FUNCTION	COG1061!!!COG3886	Superfamily II DNA or RNA helicase (SSL2) (PDB:6JDE)!!!HKD family nuclease	0
2489	COG24_CATEGORY	K!!!L!!!L	Transcription!!!Replication, recombination and repair!!!Replication, recombination and repair	0
2489	KOfam	K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	2e-42
2489	KEGG_BRITE	ko01000!!!ko02048	Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.21  Endodeoxyribonucleases producing 5'-phosphomonoesters>>>3.1.21.3  type I site-specific deoxyribonuclease!!!Prokaryotic defense system>>>Restriction and modification system (R-M system)>>>Type I R-M system	0.0
2489	Pfam	PF00270.36	DEAD/DEAH box helicase	2e-09
2489	Pfam	PF11907.14	Domain of unknown function (DUF3427)	4.3e-53
2489	Pfam	PF26350.1	Domain of unknown function (DUF8090)	1e-48
2489	Pfam	PF00271.38	Helicase conserved C-terminal domain	5.6e-19
2489	Pfam	PF13091.13	PLD-like domain	1.7e-13
2489	Pfam	PF04851.22	Type III restriction enzyme, res subunit	6.1e-42
2489	Pfam	PF18766.8	SWI2/SNF2 ATPase	9.8e-11
2490	prodigal	WP_000755954.1	(deoxy)nucleoside triphosphate pyrophosphohydrolase	0
2490	GENBANK_LOCUS_TAG	SAUSA300_RS13470	SAUSA300_RS13470	0
2490	COG24_FUNCTION	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family (MutT) (PDB:4V14)	4.8e-89
2490	COG24_CATEGORY	V	Defense mechanisms	0
2490	KOfam	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	3e-22
2490	KEGG_BRITE	ko01000!!!ko03400!!!ko03400	Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.55  8-oxo-dGTP diphosphatase!!!DNA repair and recombination proteins>>>Eukaryotic type>>>Other factors with a suspected DNA repair function>>>Modulation of nucleotide pools!!!DNA repair and recombination proteins>>>Prokaryotic type>>>Other factors with a suspected DNA repair function>>>Modulation of nucleotide pools	0.0
2490	Pfam	PF00293.35	NUDIX domain	1.7e-16
2490	Pfam	PF14815.13	NUDIX domain	3.7e-17
2491	prodigal	WP_001795457.1	phospho-sugar mutase	0
2491	GENBANK_LOCUS_TAG	SAUSA300_RS13475	SAUSA300_RS13475	0
2491	COG24_FUNCTION	COG1109	Phosphomannomutase (ManB) (PDB:6MNV)	0
2491	COG24_CATEGORY	G	Carbohydrate transport and metabolism	0
2491	Pfam	PF02878.23	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	4.2e-43
2491	Pfam	PF02879.23	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	4.3e-29
2491	Pfam	PF02880.23	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	3.4e-15
2491	Pfam	PF00408.27	Phosphoglucomutase/phosphomannomutase, C-terminal domain	2e-07
2492	prodigal	WP_000678764.1	SaeRS system activator ScrA (scrA)	0
2492	GENBANK_LOCUS_TAG	SAUSA300_RS13480	SAUSA300_RS13480	0
2493	GENBANK_LOCUS_TAG	SAUSA300_RS13485	SAUSA300_RS13485	0
2494	GENBANK_LOCUS_TAG	SAUSA300_RS13490	SAUSA300_RS13490	0
2495	prodigal	WP_000966099.1	MFS transporter	0
2495	GENBANK_LOCUS_TAG	SAUSA300_RS13495	SAUSA300_RS13495	0
2495	COG24_FUNCTION	COG2814	Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)	6.25e-98
2495	COG24_CATEGORY	G	Carbohydrate transport and metabolism	0
2495	Pfam	PF07690.22	Major Facilitator Superfamily	1.2e-24
2495	Pfam	PF05977.20	Transmembrane secretion effector	1.5e-22
2496	prodigal	WP_000998869.1	HTH-type transcriptional regulator SarT (sarT)	0
2496	GENBANK_LOCUS_TAG	SAUSA300_RS13510	SAUSA300_RS13510	0
2496	COG24_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)	2.21e-77
2496	COG24_CATEGORY	K	Transcription	0
2496	Pfam	PF13463.13	Winged helix DNA-binding domain	5.5e-07
2496	Pfam	PF12802.14	MarR family	4.2e-08
2496	Pfam	PF22381.3	Transcriptional regulator SarA/Rot	3.4e-15
2497	prodigal	WP_000386366.1	HTH-type transcriptional regulator SarU (sarU)	0
2497	GENBANK_LOCUS_TAG	SAUSA300_RS13515	SAUSA300_RS13515	0
2497	COG24_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)	2.27e-167
2497	COG24_CATEGORY	K	Transcription	0
2497	Pfam	PF13463.13	Winged helix DNA-binding domain	1e-11
2497	Pfam	PF01047.29	MarR family	4e-10
2497	Pfam	PF12802.14	MarR family	1.3e-09
2497	Pfam	PF22381.3	Transcriptional regulator SarA/Rot	6.6e-35
2498	prodigal	WP_000721336.1	UTP--glucose-1-phosphate uridylyltransferase GalU (galU)	0
2498	GENBANK_LOCUS_TAG	SAUSA300_RS13520	SAUSA300_RS13520	0
2498	COG24_FUNCTION	COG1210	UTP-glucose-1-phosphate uridylyltransferase (GalU) (PDB:2E3D)	1.39e-202
2498	COG24_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
2498	Pfam	PF00483.30	Nucleotidyl transferase	1.2e-39
2498	Pfam	PF12804.14	MobA-like NTP transferase domain	6.5e-10
2499	prodigal	WP_000841422.1	fibronectin-binding protein FnbB (fnbB)	0
2499	GENBANK_LOCUS_TAG	SAUSA300_RS13525	SAUSA300_RS13525	0
2499	KOfam	K13733	fibronectin-binding protein B	0
2499	Pfam	PF17961.8	Bacterial Ig domain	5.5e-26
2499	Pfam	PF02986.20	Fibronectin binding repeat	7.2e-37
2499	Pfam	PF00746.27	LPXTG cell wall anchor motif	2.3e-09
2499	Pfam	PF10425.17	C-terminus of bacterial fibrinogen-binding adhesin	7.4e-26
2499	Pfam	PF04650.23	YSIRK type signal peptide	1.9e-09
2500	prodigal	WP_000794589.1	fibronectin-binding protein FnbA (fnbA)	0
2500	GENBANK_LOCUS_TAG	SAUSA300_RS13530	SAUSA300_RS13530	0
2500	KOfam	K13732	fibronectin-binding protein A	0
2500	Pfam	PF17961.8	Bacterial Ig domain	7.9e-24
2500	Pfam	PF02986.20	Fibronectin binding repeat	2.6e-35
2500	Pfam	PF00746.27	LPXTG cell wall anchor motif	1.8e-09
2500	Pfam	PF10425.17	C-terminus of bacterial fibrinogen-binding adhesin	3.3e-23
2500	Pfam	PF04650.23	YSIRK type signal peptide	1.2e-09
2501	GENBANK_LOCUS_TAG	SAUSA300_RS13535	SAUSA300_RS13535	0
2502	prodigal	WP_000481425.1	gluconate:H+ symporter	0
2502	GENBANK_LOCUS_TAG	SAUSA300_RS13545	SAUSA300_RS13545	0
2502	COG24_FUNCTION	COG2610	H+/gluconate symporter GntT or related permease, GntP/DsdX family (GntT)	2.23e-300
2502	COG24_CATEGORY	G	Carbohydrate transport and metabolism	0
2502	KOfam	K03299	gluconate:H+ symporter, GntP family	5.1e-159
2502	KEGG_BRITE	ko02000	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]	0.0
2502	Pfam	PF03600.23	Citrate transporter	3.8e-18
2502	Pfam	PF02447.23	GntP family permease	1.3e-172
2503	prodigal	WP_000876663.1	gluconokinase (gntK)	0
2503	GENBANK_LOCUS_TAG	SAUSA300_RS13550	SAUSA300_RS13550	0
2503	COG24_FUNCTION	COG1070	Sugar (pentulose or hexulose) kinase (XylB) (PDB:4C23)	0
2503	COG24_CATEGORY	G	Carbohydrate transport and metabolism	0
2503	COG24_PATHWAY	COG1070	Non-phosphorylated Entner-Doudoroff pathway	0
2503	KOfam	K25031	gluconokinase [EC:2.7.1.12]	5.3e-228
2503	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.1  Phosphotransferases with an alcohol group as acceptor>>>2.7.1.12  gluconokinase	0.0
2503	Pfam	PF02782.23	FGGY family of carbohydrate kinases, C-terminal domain	1.9e-31
2503	Pfam	PF00370.28	FGGY family of carbohydrate kinases, N-terminal domain	8.1e-74
2504	prodigal	WP_000990133.1	GntR family transcriptional regulator	0
2504	GENBANK_LOCUS_TAG	SAUSA300_RS13555	SAUSA300_RS13555	0
2504	COG24_FUNCTION	COG1802	DNA-binding transcriptional regulator, GntR family (GntR) (PDB:3FMS)	4.46e-159
2504	COG24_CATEGORY	K	Transcription	0
2504	KOfam	K11476	GntR family transcriptional regulator, gluconate operon transcriptional repressor	2.3e-110
2504	KEGG_BRITE	ko03000	Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>GntR family	0.0
2504	Pfam	PF07729.18	FCD domain	1.8e-23
2504	Pfam	PF00392.28	Bacterial regulatory proteins, gntR family	1.8e-13
2505	prodigal	WP_000074007.1	MerR family transcriptional regulator	0
2505	GENBANK_LOCUS_TAG	SAUSA300_RS13560	SAUSA300_RS13560	0
2505	COG24_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)	1.74e-179
2505	COG24_CATEGORY	K	Transcription	0
2505	Pfam	PF00376.30	MerR family regulatory protein	2.9e-13
2505	Pfam	PF13411.13	MerR HTH family regulatory protein	8.5e-18
2506	prodigal	WP_000289136.1	GTP pyrophosphokinase	0
2506	GENBANK_LOCUS_TAG	SAUSA300_RS13565	SAUSA300_RS13565	0
2506	COG24_FUNCTION	COG2357	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase) (YjbM) (PDB:5F2V)	2.58e-160
2506	COG24_CATEGORY	F!!!T	Nucleotide transport and metabolism!!!Signal transduction mechanisms	0
2506	KOfam	K07816	GTP pyrophosphokinase [EC:2.7.6.5]	6.3e-84
2506	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.6  Diphosphotransferases>>>2.7.6.5  GTP diphosphokinase	0.0
2506	Pfam	PF04607.24	Region found in RelA / SpoT proteins	5.2e-36
2507	prodigal	WP_001117054.1	DUF2188 domain-containing protein	0
2507	GENBANK_LOCUS_TAG	SAUSA300_RS13570	SAUSA300_RS13570	0
2507	COG24_FUNCTION	COG4876	DNA-binding prophage repressor, YdaT family (YdaT) (PDB:8BT1) (PUBMED:34844426;36876434)	1.29e-90
2507	COG24_CATEGORY	K	Transcription	0
2508	prodigal	WP_000586392.1	FUSC family protein	0
2508	GENBANK_LOCUS_TAG	SAUSA300_RS13575	SAUSA300_RS13575	0
2508	COG24_FUNCTION	COG1289	Aromatic carboxylic acid efflux pump AaeB or related transporter, AaeB/MdtO/YccS family (AaeB) (PUBMED:15489430;31186336)	0
2508	COG24_CATEGORY	R	General function prediction only	0
2508	Pfam	PF13515.13	Fusaric acid resistance protein-like	7.8e-23
2509	prodigal	WP_000660709.1	MFS transporter	0
2509	GENBANK_LOCUS_TAG	SAUSA300_RS13580	SAUSA300_RS13580	0
2509	COG24_FUNCTION	COG2271	Sugar phosphate permease (UhpC) (PDB:1PW4)	1.64e-302
2509	COG24_CATEGORY	G	Carbohydrate transport and metabolism	0
2509	Pfam	PF07690.22	Major Facilitator Superfamily	7.3e-67
2510	prodigal	WP_000435044.1	DedA family protein	0
2510	GENBANK_LOCUS_TAG	SAUSA300_RS13585	SAUSA300_RS13585	0
2510	COG24_FUNCTION	COG0586	Undecaprenyl phosphate translocase (flippase), DedA/Tvp38 family (DedA) (PUBMED:24312110;25917916;36450355)	1.5e-132
2510	COG24_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
2510	KOfam	K03975	membrane-associated protein	1e-32
2510	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99996 General function prediction only	0.0
2510	Pfam	PF09335.17	VTT domain	3.3e-23
2511	GENBANK_LOCUS_TAG	SAUSA300_RS13590	SAUSA300_RS13590	0
2512	prodigal	WP_000610884.1	MFS transporter	0
2512	GENBANK_LOCUS_TAG	SAUSA300_RS13595	SAUSA300_RS13595	0
2512	COG24_FUNCTION	COG2814	Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)	2.69e-195
2512	COG24_CATEGORY	G	Carbohydrate transport and metabolism	0
2512	KOfam	K08221	MFS transporter, ACDE family, multidrug resistance protein	1.3e-50
2512	KEGG_BRITE	ko02000	Transporters>>>Major facilitator superfamily (MFS)>>>Drug transporters>>>Putative aromatic compound/drug exporter (ACDE) family [TC:2.A.1.32]	0.0
2512	Pfam	PF07690.22	Major Facilitator Superfamily	1.8e-47
2512	Pfam	PF00083.31	Sugar (and other) transporter	1.4e-08
2513	prodigal	WP_001803115.1	MarR family winged helix-turn-helix transcriptional regulator	0
2513	GENBANK_LOCUS_TAG	SAUSA300_RS13600	SAUSA300_RS13600	0
2513	COG24_FUNCTION	COG1846	DNA-binding transcriptional regulator, MarR family (MarR) (PDB:1JGS)	1.15e-68
2513	COG24_CATEGORY	K	Transcription	0
2513	Pfam	PF01325.26	Iron dependent repressor, N-terminal DNA binding domain	8.1e-07
2513	Pfam	PF13412.13	Winged helix-turn-helix DNA-binding	2.3e-07
2513	Pfam	PF13463.13	Winged helix DNA-binding domain	2.7e-07
2513	Pfam	PF01638.24	HxlR-like helix-turn-helix	2.3e-06
2513	Pfam	PF01047.29	MarR family	1.3e-13
2513	Pfam	PF12802.14	MarR family	3.4e-09
2513	Pfam	PF22381.3	Transcriptional regulator SarA/Rot	3.9e-07
2514	prodigal	WP_000382904.1	ABC transporter ATP-binding protein	0
2514	GENBANK_LOCUS_TAG	SAUSA300_RS13605	SAUSA300_RS13605	0
2514	COG24_FUNCTION	COG1131	Ribosome-associated ATPase or ATPase component of an ABC-type multidrug transport system (RbbA) (PDB:5DO7) (PUBMED:21556145)	1.42e-153
2514	COG24_CATEGORY	J!!!V	Translation, ribosomal structure and biogenesis!!!Defense mechanisms	0
2514	Pfam	PF13304.13	AAA domain, putative AbiEii toxin, Type IV TA system	4.6e-18
2514	Pfam	PF00005.34	ABC transporter	2.6e-30
2515	prodigal	WP_000536961.1	ABC transporter permease	0
2515	GENBANK_LOCUS_TAG	SAUSA300_RS13610	SAUSA300_RS13610	0
2515	Pfam	PF12679.14	ABC-2 family transporter protein	4.1e-09
2515	Pfam	PF12730.14	ABC-2 family transporter protein	1e-16
2515	Pfam	PF10920.16	Protein of unknown function (DUF2705)	1.4e-16
2516	prodigal	WP_000192168.1	fructose-1,6-bisphosphatase	0
2516	GENBANK_LOCUS_TAG	SAUSA300_RS13615	SAUSA300_RS13615	0
2516	COG24_FUNCTION	COG3855	Fructose-1,6-bisphosphatase (FbpC)	0
2516	COG24_CATEGORY	G	Carbohydrate transport and metabolism	0
2516	COG24_PATHWAY	COG3855	Gluconeogenesis	0
2516	KOfam	K04041	fructose-1,6-bisphosphatase III [EC:3.1.3.11]	2.2e-298
2516	KEGG_Module	M00003!!!M00611!!!M00612	Gluconeogenesis, oxaloacetate => fructose-6P!!!Oxygenic photosynthesis in plants and cyanobacteria!!!Anoxygenic photosynthesis in purple bacteria	0.0
2516	KEGG_Class	M00003!!!M00611!!!M00612	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Signature modules; Module set; Metabolic capacity!!!Signature modules; Module set; Metabolic capacity	0.0
2516	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00030 Pentose phosphate pathway [PATH:ko00030]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00051 Fructose and mannose metabolism [PATH:ko00051]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00710 Carbon fixation by Calvin cycle [PATH:ko00710]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00680 Methane metabolism [PATH:ko00680]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.11  fructose-bisphosphatase	0.0
2516	Pfam	PF06874.17	Firmicute fructose-1,6-bisphosphatase	1.2e-291
2517	prodigal	WP_001549787.1	YkvI family membrane protein	0
2517	GENBANK_LOCUS_TAG	SAUSA300_RS13625	SAUSA300_RS13625	0
2517	COG24_FUNCTION	COG3949	Uncharacterized membrane protein YkvI (YkvI)	8.79e-244
2517	COG24_CATEGORY	S	Function unknown	0
2518	prodigal	WP_000400032.1	methylhydroquinone degradation carboxylesterase MhqD (mhqD)	0
2518	GENBANK_LOCUS_TAG	SAUSA300_RS13630	SAUSA300_RS13630	0
